request_id,metadata
request-64,"{'law_index': '법_제119조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조제2항_모집 또는 매출의 신고'}"
request-65,"{'law_index': '법_제119조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조제2항_모집 또는 매출의 신고'}"
request-66,"{'law_index': '법_제119조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조제3항_모집 또는 매출의 신고'}"
request-67,"{'law_index': '법_제119조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조제5항_모집 또는 매출의 신고'}"
request-68,"{'law_index': '법_제119조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조의2제1항_자료요구권 등'}"
request-69,"{'law_index': '법_제120조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제120조제1항_신고의 효력발생시기 등'}"
request-70,"{'law_index': '법_제122조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제122조제1항_정정신고서'}"
request-71,"{'law_index': '법_제123조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제123조제1항_투자설명서의 작성ㆍ공시'}"
request-72,"{'law_index': '법_제124조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제124조제1항_정당한 투자설명서의 사용'}"
request-73,"{'law_index': '법_제128조', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제128조_증권발행실적보고서'}"
request-74,"{'law_index': '법_제133조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제133조제1항_공개매수의 적용대상'}"
request-75,"{'law_index': '법_제133조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제133조제2항_공개매수의 적용대상'}"
request-76,"{'law_index': '법_제133조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제133조제3항_공개매수의 적용대상'}"
request-77,"{'law_index': '법_제134조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제134조제1항_공개매수공고 및 공개매수신고서의 제출'}"
request-78,"{'law_index': '법_제134조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제134조제2항_공개매수공고 및 공개매수신고서의 제출'}"
request-79,"{'law_index': '법_제136조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제136조제1항_정정신고ㆍ공고 등'}"
request-80,"{'law_index': '법_제137조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제137조제1항_공개매수설명서의 작성ㆍ공시'}"
request-81,"{'law_index': '법_제139조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제139조제4항_공개매수의 철회 등'}"
request-82,"{'law_index': '법_제143조', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제143조_공개매수결과보고서'}"
request-83,"{'law_index': '법_제147조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제2절 주식등의 대량보유상황의 보고 제4관 신탁업자의 영업행위 규칙_제147조제1항_주식등의 대량보유 등의 보고'}"
request-84,"{'law_index': '법_제152조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제152조제1항_의결권 대리행사의 권유'}"
request-85,"{'law_index': '법_제152조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제152조제3항_의결권 대리행사의 권유'}"
request-86,"{'law_index': '법_제154조', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제154조_정당한 위임장 용지 등의 사용'}"
request-87,"{'law_index': '법_제159조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제159조제1항_사업보고서 등의 제출'}"
request-88,"{'law_index': '법_제160조', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제160조_반기ㆍ분기보고서의 제출'}"
request-89,"{'law_index': '법_제161조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제161조제1항_주요사항보고서의 제출'}"
request-90,"{'law_index': '법_제162조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제162조제1항_거짓의 기재 등에 의한 배상책임'}"
request-91,"{'law_index': '법_제165조의4제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의4제1항_합병 등의 특례'}"
request-92,"{'law_index': '법_제165조의4제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의4제2항_합병 등의 특례'}"
request-93,"{'law_index': '법_제165조의6제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의6제2항_주식의 발행 및 배정 등에 관한 특례'}"
request-94,"{'law_index': '법_제165조의6제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의6제2항_주식의 발행 및 배정 등에 관한 특례'}"
request-95,"{'law_index': '법_제165조의7제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의7제1항_우리사주조합원에 대한 주식의 배정 등에 관한 특례'}"
request-96,"{'law_index': '법_제165조의10제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의10제1항_사채의 발행 및 배정 등에 관한 특례'}"
request-97,"{'law_index': '법_제165조의12제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제165조의12제1항_이익배당의 특례'}"
request-98,"{'law_index': '법_제166조의3', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제166조의3_장외거래의 청산의무'}"
request-99,"{'law_index': '법_제169조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제169조제3항_회계감사인에 의한 감사증명'}"
request-100,"{'law_index': '법_제171조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제171조제1항_보증금 등의 대신 납부'}"
request-101,"{'law_index': '법_제172조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제172조제1항_내부자의 단기매매차익 반환'}"
request-102,"{'law_index': '법_제173조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제173조제1항_임원 등의 특정증권등 소유상황 보고'}"
request-103,"{'law_index': '법_제173조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제173조의2제1항_장내파생상품의 대량보유 보고 등'}"
request-104,"{'law_index': '법_제173조의3제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제173조의3제1항_임원 등의 특정증권등 거래계획 보고'}"
request-105,"{'law_index': '법_제173조의3제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제173조의3제2항_임원 등의 특정증권등 거래계획 보고'}"
request-106,"{'law_index': '법_제174조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제174조제1항_미공개중요정보 이용행위 금지'}"
request-107,"{'law_index': '법_제174조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제1장 내부자 거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제174조제2항_미공개중요정보 이용행위 금지'}"
request-108,"{'law_index': '법_제176조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제2장 시세조종 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조제3항_시세조종행위 등의 금지'}"
request-109,"{'law_index': '법_제176조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제2장 시세조종 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조제4항_시세조종행위 등의 금지'}"
request-110,"{'law_index': '법_제178조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제3장 부정거래행위 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제178조의2제1항_시장질서 교란행위의 금지'}"
request-111,"{'law_index': '법_제178조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제3장 부정거래행위 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제178조의2제1항_시장질서 교란행위의 금지'}"
request-112,"{'law_index': '법_제180조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제3장 부정거래행위 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제180조제1항_공매도의 제한'}"
request-113,"{'law_index': '법_제180조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제3장 부정거래행위 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제180조제1항_공매도의 제한'}"
request-114,"{'law_index': '법_제180조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제4편 불공정거래의 규제 제3장 부정거래행위 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제180조의2제1항_순보유잔고의 보고'}"
request-115,"{'law_index': '법_제182조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제182조제1항_집합투자기구의 등록'}"
request-116,"{'law_index': '법_제182조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제182조의2제1항_교차판매 집합투자기구의 등록'}"
request-117,"{'law_index': '법_제182조의2제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제182조의2제2항_교차판매 집합투자기구의 등록'}"
request-118,"{'law_index': '법_제184조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제184조제1항_집합투자기구의 업무수행 등'}"
request-119,"{'law_index': '법_제188조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제188조제1항_신탁계약의 체결 등'}"
request-120,"{'law_index': '법_제189조제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제189조제6항_투자신탁의 수익권 등'}"
request-121,"{'law_index': '법_제190조제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제190조제6항_수익자총회'}"
request-122,"{'law_index': '법_제190조제7항', 'document_title': '자본시장과 금융투자업에 관한 법률 ( 약칭: 자본시장법 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '법률 제20305호, 2024. 2. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '법_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제190조제7항_수익자총회'}"
