request_id,metadata
request-95,"{'law_index': '시행령_제119조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제119조제2항_법 제3편제1장 적용제외 증권'}"
request-96,"{'law_index': '시행령_제121조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제121조제1항_일괄신고서'}"
request-97,"{'law_index': '시행령_제121조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제121조제1항_일괄신고서'}"
request-98,"{'law_index': '시행령_제121조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제121조제4항_일괄신고서'}"
request-99,"{'law_index': '시행령_제122조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제122조제2항_일괄신고추가서류 등'}"
request-100,"{'law_index': '시행령_제124조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제124조_증권신고서에 대한 대표이사 등의 확인ㆍ검토'}"
request-101,"{'law_index': '시행령_제125조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제125조제1항_신고서의 기재사항 및 첨부서류'}"
request-102,"{'law_index': '시행령_제125조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제125조제2항_신고서의 기재사항 및 첨부서류'}"
request-103,"{'law_index': '시행령_제125조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제125조제3항_신고서의 기재사항 및 첨부서류'}"
request-104,"{'law_index': '시행령_제128조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제128조제1항_유동화증권의 증권신고서의 기재사항 및 첨부서류'}"
request-105,"{'law_index': '시행령_제128조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제128조제1항_유동화증권의 증권신고서의 기재사항 및 첨부서류'}"
request-106,"{'law_index': '시행령_제128조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제128조제1항_유동화증권의 증권신고서의 기재사항 및 첨부서류'}"
request-107,"{'law_index': '시행령_제130조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제130조제2항_증권신고서 기재사항의 정정 등'}"
request-108,"{'law_index': '시행령_제131조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제131조제1항_투자설명서의 작성ㆍ공시'}"
request-109,"{'law_index': '시행령_제131조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제131조제2항_투자설명서의 작성ㆍ공시'}"
request-110,"{'law_index': '시행령_제134조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제1장 증권신고서 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제134조제1항_간이투자설명서의 작성방법'}"
request-111,"{'law_index': '시행령_제139조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제139조_공개매수의 적용대상 증권'}"
request-112,"{'law_index': '시행령_제145조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제145조제1항_공개매수의 공고 등'}"
request-113,"{'law_index': '시행령_제145조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제145조제4항_공개매수의 공고 등'}"
request-114,"{'law_index': '시행령_제147조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제147조_공개매수조건의 변경금지'}"
request-115,"{'law_index': '시행령_제147조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제1절 공개매수 제4관 신탁업자의 영업행위 규칙_제147조_공개매수조건의 변경금지'}"
request-116,"{'law_index': '시행령_제153조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제2절 주식등의 대량보유상황의 보고 제4관 신탁업자의 영업행위 규칙_제153조제2항_주식등의 대량보유 등의 보고'}"
request-117,"{'law_index': '시행령_제154조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제2절 주식등의 대량보유상황의 보고 제4관 신탁업자의 영업행위 규칙_제154조제3항_대량보유 등의 보고에 대한 특례'}"
request-118,"{'law_index': '시행령_제160조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제160조_위임장 용지 등의 교부방법'}"
request-119,"{'law_index': '시행령_제162조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제2장 기업의 인수ㆍ합병 관련제도 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제162조_공공적 법인의 범위'}"
request-120,"{'law_index': '시행령_제168조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제168조제5항_사업보고서의 기재사항 및 첨부서류'}"
request-121,"{'law_index': '시행령_제171조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제171조제3항_주요사항보고서의 제출사유 등'}"
request-122,"{'law_index': '시행령_제171조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제171조제3항_주요사항보고서의 제출사유 등'}"
request-123,"{'law_index': '시행령_제174조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제174조_사업보고서등의 공시 제외 사항'}"
request-124,"{'law_index': '시행령_제176조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조제3항_사업보고서 등의 제출에 관한 특례'}"
request-125,"{'law_index': '시행령_제176조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조제5항_사업보고서 등의 제출에 관한 특례'}"
request-126,"{'law_index': '시행령_제176조의5제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의5제1항_합병의 요건ㆍ방법 등'}"
request-127,"{'law_index': '시행령_제176조의5제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의5제2항_합병의 요건ㆍ방법 등'}"
request-128,"{'law_index': '시행령_제176조의5제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의5제4항_합병의 요건ㆍ방법 등'}"
request-129,"{'law_index': '시행령_제176조의5제9항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의5제9항_합병의 요건ㆍ방법 등'}"
request-130,"{'law_index': '시행령_제176조의9제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의9제1항_우리사주조합원에 대한 주식의 배정 등에 관한 특례의 예외 등'}"
request-131,"{'law_index': '시행령_제176조의9제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의9제4항_우리사주조합원에 대한 주식의 배정 등에 관한 특례의 예외 등'}"
request-132,"{'law_index': '시행령_제176조의10', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의10_주식의 액면미달발행 시 최저발행가격'}"
request-133,"{'law_index': '시행령_제176조의12제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의12제1항_전환형 조건부자본증권의 발행 등'}"
request-134,"{'law_index': '시행령_제176조의12제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의12제2항_전환형 조건부자본증권의 발행 등'}"
request-135,"{'law_index': '시행령_제176조의13제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의13제1항_상각형 조건부자본증권의 발행 등'}"
request-136,"{'law_index': '시행령_제176조의13제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제3장 상장법인의 사업보고서 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제176조의13제1항_상각형 조건부자본증권의 발행 등'}"
request-137,"{'law_index': '시행령_제178조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제178조제1항_협회 등을 통한 장외거래'}"
request-138,"{'law_index': '시행령_제179조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제179조_채권중개전문회사를 통한 장외거래'}"
request-139,"{'law_index': '시행령_제180조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제180조제1항_채권전문자기매매업자를 통한 장외거래'}"
request-140,"{'law_index': '시행령_제181조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제181조제1항_환매조건부매매'}"
request-141,"{'law_index': '시행령_제184조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제184조제1항_해외시장 거래 등'}"
request-142,"{'law_index': '시행령_제186조의2', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제186조의2_위험회피목적 거래'}"
request-143,"{'law_index': '시행령_제186조의3제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제186조의3제3항_장외거래의 청산의무'}"
request-144,"{'law_index': '시행령_제187조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제187조제1항_외국인의 증권 또는 장내파생상품의 취득한도 등'}"
request-145,"{'law_index': '시행령_제187조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제187조제3항_외국인의 증권 또는 장내파생상품의 취득한도 등'}"
request-146,"{'law_index': '시행령_제188조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제3편 증권의 발행 및 유통 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제188조_외국인의 상장증권 등의 거래 시 준수사항'}"
request-147,"{'law_index': '시행령_제195조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제195조제1항_단기매매차익의 산정방법 등'}"
request-148,"{'law_index': '시행령_제195조제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제195조제6항_단기매매차익의 산정방법 등'}"
request-149,"{'law_index': '시행령_제200조의3제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조의3제2항_임원 등의 특정증권등 거래계획 보고'}"
