request_id,metadata
request-174,"{'law_index': '규정_제2-8조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2-8조_위험관리전문인력 등록요건'}"
request-175,"{'law_index': '규정_제3-17조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3-17조_펀드관계회사인력의 종류'}"
request-176,"{'law_index': '규정_제4-3조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-3조_전문인력위원회의 설치'}"
request-177,"{'law_index': '규정_제4-4조제1항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-4조제1항_위원회의 구성 등'}"
request-178,"{'law_index': '규정_제4-11조제1항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-11조제1항_시험문제의 출제 등'}"
request-179,"{'law_index': '규정_제4-11조제3항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-11조제3항_시험문제의 출제 등'}"
request-180,"{'law_index': '규정_제5-5조제1항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-5조제1항_운용전문인력 교육'}"
request-181,"{'law_index': '규정_제5-5조제2항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-5조제2항_운용전문인력 교육'}"
request-182,"{'law_index': '규정_제5-6조제1항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-6조제1항_특별자산펀드 교육'}"
request-183,"{'law_index': '규정_제5-8조제1항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-8조제1항_교육기관'}"
request-184,"{'law_index': '규정_제5-8조제2항', 'document_title': '금융투자전문인력과 자격시험에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5-8조제2항_교육기관'}"
request-185,"{'law_index': '규정_제1조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조제1항_약관의 적용'}"
request-186,"{'law_index': '규정_제1조제2항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조제2항_약관의 적용'}"
request-187,"{'law_index': '규정_제2조', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의 등'}"
request-188,"{'law_index': '규정_제4조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제1항_개별대차거래계약의 성립'}"
request-189,"{'law_index': '규정_제4조제6항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제6항_개별대차거래계약의 성립'}"
request-190,"{'law_index': '규정_제5조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조제1항_대차 증권 등의 인도'}"
request-191,"{'law_index': '규정_제6조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조제1항_대차증권 등의 반환'}"
request-192,"{'law_index': '규정_제8조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_담보의 유지 등'}"
request-193,"{'law_index': '규정_제8조제3항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제3항_담보의 유지 등'}"
request-194,"{'law_index': '규정_제8조제4항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제4항_담보의 유지 등'}"
request-195,"{'law_index': '규정_제12조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제1항_대차수수료의 지급 등'}"
request-196,"{'law_index': '규정_제14조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조제1항_단일거래'}"
request-197,"{'law_index': '규정_제15조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제15조제1항_계약불이행사유 등'}"
request-198,"{'law_index': '규정_제17조제1항', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제17조제1항_통보의 방법 등'}"
request-199,"{'law_index': '규정_제20조', 'document_title': '증권 대차거래 약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제20조_관계법규등 준수'}"
request-200,"{'law_index': '규정_제1조', 'document_title': '금융투자회사의 표준윤리준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-201,"{'law_index': '규정_제1조', 'document_title': '금융투자회사의 영업행위 표준윤리준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-202,"{'law_index': '규정_제3조', 'document_title': '금융투자회사의 영업행위 표준윤리준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조_윤리준칙의 운영'}"
request-203,"{'law_index': '규정_제7조제2항', 'document_title': '금융투자회사의 영업행위 표준윤리준칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7조제2항_적합성 및 적정성 원칙'}"
request-204,"{'law_index': '규정_제1조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정 시행세칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-205,"{'law_index': '규정_제8조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정 시행세칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조_장애인 응시'}"
request-206,"{'law_index': '규정_제8조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정 시행세칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조_장애인 응시'}"
request-207,"{'law_index': '규정_제9조', 'document_title': '금융투자전문인력과 자격시험에 관한 규정 시행세칙', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제9조_금융투자분석사 등록요건'}"
request-208,"{'law_index': '규정_제1조', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-209,"{'law_index': '규정_제4조', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조_위탁증거금'}"
request-210,"{'law_index': '규정_제13조제2항', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제13조제2항_과세제외금액 확인'}"
request-211,"{'law_index': '규정_제19조제3항', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제19조제3항_연금의 지급'}"
request-212,"{'law_index': '규정_제22조제1항', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제22조제1항_연금계좌세액공제'}"
request-213,"{'law_index': '규정_제30조', 'document_title': '연금저축계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제30조_관계법규등 준수'}"
request-214,"{'law_index': '규정_제1조', 'document_title': '대고객환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_약관의 적용'}"
request-215,"{'law_index': '규정_제10조제1항', 'document_title': '대고객환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제1항_매도 증권의 종목교체 등'}"
request-216,"{'law_index': '규정_1.', 'document_title': '금융투자회사의 증권 대차 및 공매도 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-217,"{'law_index': '규정_1.', 'document_title': '금융투자회사의 증권 대차 및 공매도 업무처리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-218,"{'law_index': '규정_제1조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-219,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-220,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-221,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-222,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-223,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-224,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-225,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-226,"{'law_index': '규정_제2조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-227,"{'law_index': '규정_제3조제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제1항_대표주관계약의 체결 등'}"
request-228,"{'law_index': '규정_제3조제4항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제4항_대표주관계약의 체결 등'}"
request-229,"{'law_index': '규정_제6조제4항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조제4항_공동주관회사'}"
request-230,"{'law_index': '규정_제9조제11항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제9조제11항_주식의 배정'}"
request-231,"{'law_index': '규정_제10조제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제1항_초과배정옵션'}"
request-232,"{'law_index': '규정_제10조의2제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조의2제1항_신주인수권'}"
request-233,"{'law_index': '규정_제10조의3제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조의3제1항_환매청구권'}"
request-234,"{'law_index': '규정_제10조의3제5항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조의3제5항_환매청구권'}"
request-235,"{'law_index': '규정_제11조의2제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제11조의2제1항_무보증사채의 인수'}"
request-236,"{'law_index': '규정_제11조의2제2항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제11조의2제2항_무보증사채의 인수'}"
request-237,"{'law_index': '규정_제14조', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조_원화표시채권의 인수'}"
request-238,"{'law_index': '규정_제15조의2제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제15조의2제1항_투자자 재산 운용 등의 업무를 수행하는 금융투자회사 변경 특례'}"
request-239,"{'law_index': '규정_제15조의2제4항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제15조의2제4항_투자자 재산 운용 등의 업무를 수행하는 금융투자회사 변경 특례'}"
request-240,"{'law_index': '규정_제17조의2제4항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제17조의2제4항_불성실 수요예측등 참여자의 관리'}"
request-241,"{'law_index': '규정_제17조의2제9항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제17조의2제9항_불성실 수요예측등 참여자의 관리'}"
request-242,"{'law_index': '규정_제17조의2제10항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제17조의2제10항_불성실 수요예측등 참여자의 관리'}"
request-243,"{'law_index': '규정_제18조제1항', 'document_title': '증권 인수업무 등에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제18조제1항_채권의 주관회사 실적 공시'}"
request-244,"{'law_index': '규정_제1조', 'document_title': '금융투자회사의 약관운용에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-245,"{'law_index': '규정_제1조제2항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조제2항_약관의 적용'}"
request-246,"{'law_index': '규정_제1조제3항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조제3항_약관의 적용'}"
request-247,"{'law_index': '규정_제1조제7항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조제7항_약관의 적용'}"
request-248,"{'law_index': '규정_제2조', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_용어의 정의'}"
request-249,"{'law_index': '규정_제5조제1항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조제1항_증거금의 유지'}"
request-250,"{'law_index': '규정_제6조제1항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조제1항_매입가의 재산정'}"
request-251,"{'law_index': '규정_제7조제1항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7조제1항_거래조정'}"
request-252,"{'law_index': '규정_제7조제2항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7조제2항_거래조정'}"
request-253,"{'law_index': '규정_제7조제5항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7조제5항_거래조정'}"
request-254,"{'law_index': '규정_제8조제1항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_수익의 지급'}"
request-255,"{'law_index': '규정_제12조제1항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제1항_환매일의 조기도래 및 정산'}"
request-256,"{'law_index': '규정_제12조제3항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제3항_환매일의 조기도래 및 정산'}"
request-257,"{'law_index': '규정_제12조제7항', 'document_title': '기관간환매조건부매매약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제7항_환매일의 조기도래 및 정산'}"
request-258,"{'law_index': '규정_2. 주관회사 제한 해당여부 검토', 'document_title': '대표주관업무 등 모범기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__2. 주관회사 제한 해당여부 검토_'}"
request-259,"{'law_index': '규정_3. 발행회사 신뢰도 확인', 'document_title': '대표주관업무 등 모범기준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__3. 발행회사 신뢰도 확인_'}"
request-260,"{'law_index': '규정_제1조', 'document_title': '기업어음증권거래약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_약관의 적용'}"
request-261,"{'law_index': '규정_제2조제2항', 'document_title': '기업어음증권거래약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조제2항_거래방법 등'}"
request-262,"{'law_index': '규정_제3조제1항', 'document_title': '기업어음증권거래약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제1항_입금 등'}"
request-263,"{'law_index': '규정_제5조제1항', 'document_title': '기업어음증권거래약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조제1항_사고 등의 신고'}"
request-264,"{'law_index': '규정_제8조제1항', 'document_title': '기업어음증권거래약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_면책사항'}"
request-265,"{'law_index': '규정_제1조', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-266,"{'law_index': '규정_제2조', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_적용범위'}"
request-267,"{'law_index': '규정_제4조제1항', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제1항_위원회의 구성'}"
request-268,"{'law_index': '규정_제4조제2항', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제2항_위원회의 구성'}"
request-269,"{'law_index': '규정_제7조제4항', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7조제4항_위원회의 회의'}"
request-270,"{'law_index': '규정_제8조제1항', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제1항_위원의 제척, 기피 및 회피 등'}"
request-271,"{'law_index': '규정_제10조제1항', 'document_title': '분쟁조정에 관한 규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제1항_분쟁조정의 신청'}"
request-272,"{'law_index': '규정_제1조', 'document_title': '전자금융거래 이용에 관한 기본약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-273,"{'law_index': '규정_제8조제4항', 'document_title': '전자금융거래 이용에 관한 기본약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제4항_회사의 책임'}"
request-274,"{'law_index': '규정_제10조제2항', 'document_title': '전자금융거래 이용에 관한 기본약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제2항_전자지급거래의 효력발생시기 등'}"
request-275,"{'law_index': '규정_제16조제1항', 'document_title': '전자금융거래 이용에 관한 기본약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제16조제1항_약관의 변경 등'}"
request-276,"{'law_index': '규정_제21조', 'document_title': '전자금융거래 이용에 관한 기본약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제21조_착오송금에 대한 협조의무'}"
request-277,"{'law_index': '규정_제1조', 'document_title': '외국집합투자증권 매매거래에 관한 표준약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_약관의 적용'}"
request-278,"{'law_index': '규정_제6조제1항', 'document_title': '외국집합투자증권 매매거래에 관한 표준약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6조제1항_환전 및 송금 등의 처리'}"
request-279,"{'law_index': '규정_제12조제3항', 'document_title': '외국집합투자증권 매매거래에 관한 표준약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제12조제3항_매매거래 등의 통지'}"
request-280,"{'law_index': '규정_제25조', 'document_title': '외국집합투자증권 매매거래에 관한 표준약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제25조_관계법규등 준수'}"
request-281,"{'law_index': '규정_제1-1조', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1-1조_목적'}"
request-282,"{'law_index': '규정_제1-2조', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1-2조_용어의 정의'}"
request-283,"{'law_index': '규정_제2-15조제2항', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2-15조제2항_투자매매ㆍ중개업자의 무담보차입 등에 관한 관리'}"
request-284,"{'law_index': '규정_제4-2조', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-2조_연계신용업무의 정의'}"
request-285,"{'law_index': '규정_제6-1조제1항', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제6-1조제1항_목적'}"
request-286,"{'law_index': '규정_1.', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__1._'}"
request-287,"{'law_index': '규정_제7-5조제1항', 'document_title': '금융투자회사의 리스크관리 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제7-5조제1항_적용원칙'}"
request-288,"{'law_index': '규정_제1조', 'document_title': '금융투자회사의 대출금리 산정 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-289,"{'law_index': '규정_제2조', 'document_title': '금융투자회사의 대출금리 산정 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_적용범위'}"
request-290,"{'law_index': '규정_제3조', 'document_title': '금융투자회사의 대출금리 산정 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조_정의'}"
request-291,"{'law_index': '규정_제14조제1항', 'document_title': '금융투자회사의 대출금리 산정 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조제1항_내부규정 마련'}"
request-292,"{'law_index': '규정_제1조', 'document_title': '수익증권저축약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_저축의 목적'}"
request-293,"{'law_index': '규정_제4조제2항', 'document_title': '수익증권저축약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4조제2항_저축계약의 성립'}"
request-294,"{'law_index': '규정_제10조제4항', 'document_title': '수익증권저축약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제10조제4항_저축자의 우대'}"
request-295,"{'law_index': '규정_제11조제2항', 'document_title': '수익증권저축약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제11조제2항_저축재산의 인출'}"
request-296,"{'law_index': '규정_제25조', 'document_title': '수익증권저축약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제25조_관계법규등 준수'}"
request-297,"{'law_index': '규정_제1-1조', 'document_title': '금융투자회사의 금융사고 방지를 위한 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1-1조_목적'}"
request-298,"{'law_index': '규정_제2-4조제2항', 'document_title': '금융투자회사의 금융사고 방지를 위한 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2-4조제2항_주문입력자별 적용기준'}"
request-299,"{'law_index': '규정_제2-17조제1항', 'document_title': '금융투자회사의 금융사고 방지를 위한 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2-17조제1항_자기매매 주문가능한도 설정'}"
request-300,"{'law_index': '규정_제2-23조', 'document_title': '금융투자회사의 금융사고 방지를 위한 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2-23조_단가의 구분 표시'}"
request-301,"{'law_index': '규정_제4-1조', 'document_title': '금융투자회사의 금융사고 방지를 위한 모범규준', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제4-1조_보고'}"
request-302,"{'law_index': '규정_제1조', 'document_title': '해외파생상품시장거래중개계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_약관의 목적'}"
request-303,"{'law_index': '규정_제8조제3항', 'document_title': '해외파생상품시장거래중개계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제8조제3항_중개의 한도'}"
request-304,"{'law_index': '규정_제14조', 'document_title': '해외파생상품시장거래중개계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제14조_월간 매매내역 등의 통지'}"
request-305,"{'law_index': '규정_제22조', 'document_title': '해외파생상품시장거래중개계좌설정약관', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제22조_관계법규등 준수'}"
request-306,"{'law_index': '규정_제1조', 'document_title': '퇴직연금제도 모집인 등록관리지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-307,"{'law_index': '규정_제2조', 'document_title': '퇴직연금제도 모집인 등록관리지침', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제2조_적용대상'}"
request-308,"{'law_index': '규정_제1조', 'document_title': 'K-OTC시장 운영규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제1조_목적'}"
request-309,"{'law_index': '규정_제3조제1항', 'document_title': 'K-OTC시장 운영규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제3조제1항_적용기준'}"
request-310,"{'law_index': '규정_제5조', 'document_title': 'K-OTC시장 운영규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조_신규등록요건'}"
request-311,"{'law_index': '규정_제5조', 'document_title': 'K-OTC시장 운영규정', 'created_date': None, 'revise_info': None, 'source': '금융투자협회', 'reference': '규정__제5조_신규등록요건'}"
